business_name,categories,address,latitude,longitude
Metro by T-Mobile,"Mobile Company, Telecommunication Service, Mobile Phone Store","10923 Magnolia Blvd, North Hollywood, CA 91601",34.165026,-118.368725
Berkley Pet Hospital,Veterinarian,"10908 Burbank Blvd, North Hollywood, CA 91601",34.171966,-118.368421
Jl Hair Palace,Hair Salon,"10911 Magnolia Blvd, North Hollywood, CA 91601",34.165109,-118.368357
Georgy's & Mami's Finds,Antique Store,"5524 Satsuma Ave (Burbank Blvd), North Hollywood, CA 91601",34.170827,-118.367195
In-N-Out Burger,"Burger Joint, Fast Food Restaurant","5864 Lankershim Blvd, Los Angeles, CA 91601",34.17744,-118.381837
Goodwill,Organization,"5855 Lankershim Blvd (oxnard), North Hollywood, CA 91601",34.177483,-118.382546
Chinese Delight,Chinese Restaurant,"5952 Lankershim Blvd, North Hollywood, CA 91601",34.178994,-118.382788
Pizza Hut,Pizzeria,"5948 Lankershim Blvd (near Oxnard St), North Hollywood, CA 91601",34.178932,-118.382645
Subway,"Deli, Fast Food Restaurant","6002 Lankershim Blvd (at Oxnard St), North Hollywood, CA 91606",34.179826,-118.383158
CVS Pharmacy,Drugstore,"5969 Lankershim Blvd (Oxnard), North Hollywood, CA 91601",34.179116,-118.384135
Harbor Freight Tools,Hardware Store,"6020 Lankershim Blvd, North Hollywood, CA 91606",34.180346,-118.383735
Starbucks,Coffee Shop,"6060 Lankershim Blvd, North Hollywood, CA 91606",34.181739,-118.38447
Superior Grocers,Grocery Store,"6140 Lankershim Blvd (at Erwin St.), North Hollywood, CA 91606",34.182331,-118.383986
Idle Hour Bar,"Cocktail Bar, Café, American Restaurant","4824 Vineland Ave, North Hollywood, CA 91601",34.158358,-118.370066
Unleashed by Petco,Pet Supplies Store,"4821 Lankershim Blvd, North Hollywood, CA 91601",34.158126,-118.37091
Jersey Mike's,"Deli, Fast Food Restaurant","4821 Lankershim Blvd (Camarillo St. & Lankershim), North Hollywood, CA 91601",34.158157,-118.370982
Hy Mart Sandwiches,"Deli, Mediterranean Restaurant, Sandwich Spot","4795 Vineland Ave (Camarillo), North Hollywood, CA 91602",34.157233,-118.371318
Starbucks,Coffee Shop,"4853 Lankershim Blvd, North Hollywood, CA 91601",34.158921,-118.371351
The Habit Burger Grill,"Burger Joint, Fast Food Restaurant","4770 Lankershim Blvd (at Camarillo St), North Hollywood, CA 91602",34.157406,-118.369268
Austria Chiropractic,Chiropractor,"4883 Lankershim Blvd (at Huston), North Hollywood, CA 91601",34.159519,-118.371646
Little Toni's,"Pizzeria, Italian Restaurant","4745 Lankershim Blvd (Camarillo St), North Hollywood, CA 91602",34.15667,-118.370033
Tiki No,"Cocktail Bar, Karaoke Bar, Tiki Bar","4657 Lankershim Blvd (at Kling St.), North Hollywood, CA 91602",34.155447,-118.36923
Murderville,Playground,"Los Angeles, CA 91601",34.16011,-118.367339
The Coffee Bean and Tea Leaf,"Cafe, Coffee, and Tea House","4444 Lankershim Blvd (at Riverside Dr), Toluca Lake, CA 91602",34.152092,-118.366616
Cascabel,"Cocktail Bar, Taco Restaurant","10717 Riverside Dr, Toluca Lake, CA 91602",34.152546,-118.364289
Cigar Sanctuary,Tobacco Store,"4419 Lankershim Blvd, North Hollywood, CA 91602",34.15098,-118.366524
Riverton Liquor,Liquor Store,"10800 Magnolia Blvd (at Riverton Ave), North Hollywood, CA 91601",34.164643,-118.366225
Magnolia Market and Meat,Convenience Store,"10708 Magnolia Blvd (at Cartwright), North Hollywood, CA 91601",34.164718,-118.364102
Salami Studios,Arts and Entertainment,"10733 Magnolia Blvd (btwn Riverton & Denny), North Hollywood, CA 91601",34.165067,-118.364746
Compost Productions,Arts and Entertainment,"10707 Magnolia Blvd, North Hollywood, CA 91601",34.165123,-118.36411
Ha Ha Cafe,"Comedy Club, Restaurant","4712 Lankershim Blvd (Kling St), North Hollywood, CA 91602",34.156065,-118.368959
Crown City Theater,"Music Venue, Theater","11031 Camarillo St, North Hollywood, CA 91602",34.157961,-118.371757
NoHo Sign,Monument,"at Camarillo St, Los Angeles, CA 91601",34.158466,-118.372758
Black Bottom Southern Kitchen,"BBQ Joint, South American Restaurant, Southern Food Restaurant","4806 Vineland Ave, North Hollywood, CA 91601",34.157818,-118.370055
HealthyCA,"Salad Restaurant, Sandwich Spot, Vegan and Vegetarian Restaurant","4724 Lankershim Blvd (btwn Kling & Blix), North Hollywood, CA 91602",34.156263,-118.369104
H Salt Fish & Chips,"Fish and Chips Shop, Fast Food Restaurant, Seafood Restaurant","4795 Vineland Ave (Lankershim), North Hollywood, CA 91602",34.157486,-118.370827
CVS Pharmacy,Drugstore,"4744 Lankershim Blvd (at Camarillo), North Hollywood, CA 91602",34.157136,-118.369263
Metropolis Bikes,Bicycle Store,"4660 Lankershim Blvd (at Kling St.), North Hollywood, CA 91602",34.155535,-118.368666
NoHo Arts District Farmers Market,Farmers Market,"5331 Bakman Ave (btwn Chandler and Magnolia), North Hollywood, CA 91601",34.167752,-118.377753
North Hollywood Recreation Center,Park,"5321 Tujunga Ave, North Hollywood, CA 91601",34.167624,-118.379449
United States Postal Service,Post Office,"11304 Chandler Blvd (Bakman Ave), North Hollywood, CA 91601",34.16785,-118.377826
Comfort Dental Center,Dentist,"4648 Lankershim Blvd, North Hollywood, CA 91602",34.155233,-118.368589
Vendome Wine & Spirits,"Liquor Store, Wine Store","10600 Riverside Dr (at Cahuenga Blvd), North Hollywood, CA 91602",34.151877,-118.362153
The Sweat Shoppe,Gym and Studio,"10620 Riverside Dr, North Hollywood, CA 91602",34.152003,-118.362438
Catcher In The Rye,"Cocktail Bar, Gastropub, American Restaurant","10550 Riverside Dr, Los Angeles, CA 91602",34.152,-118.360598
Aeirloom bakery,"Bakery, Coffee Shop, American Restaurant","10550 Riverside Dr, Los Angeles, CA 91602",34.152,-118.360598
The Rustic Spoon,Thai Restaurant,"4384 Lankershim Blvd (at Moorpark St), Universal City, CA 91602",34.150173,-118.365446
99 Cents Only Stores,Discount Store,"4304 Lankershim Blvd (Whipple), North Hollywood, CA 91602",34.148488,-118.364352
Century West BMW,Car Dealership,"4245 Lankershim Blvd (Between Whipple Street & Valley Spring Lane), Studio City, CA 91602",34.147075,-118.364183
SweetSalt Food Shop,"New American Restaurant, Sandwich Spot","10218 1/2 Riverside Dr (Near Forman), Toluca Lake, CA 91602",34.152014,-118.353449
Waffles,"American Restaurant, Italian Restaurant, Sandwich Spot","4141 Lankershim Blvd, Los Angeles, CA 91602",34.145322,-118.363087
Forman's Tavern,"Cocktail Bar, Whisky Bar, New American Restaurant","10149 Riverside Dr (at Forman Ave), Toluca Lake, CA 91602",34.152427,-118.352254
Bodega Malbec,"Argentinian Restaurant, Cuban Restaurant, Steakhouse","10151 Riverside Dr (at Forman Ave.), Toluca Lake, CA 91602",34.152521,-118.352468
Ca'Del Sole,Italian Restaurant,"4100 Cahuenga Blvd, Toluca Lake, CA 91602",34.144005,-118.36115
Perfect Donuts,"Bagel Shop, Restaurant, Bakery","4402 Vineland Ave (at Moorpark), North Hollywood, CA 91602",34.15056,-118.369842
Twin Castle,"Burger Joint, American Restaurant","4400 Vineland Ave (Moorpark), North Hollywood, CA 91602",34.150663,-118.369773
Trader Joe's,Grocery Store,"10130 Riverside Dr (at Talofa Ave), Toluca Lake, CA 91602",34.151897,-118.35196
North Weddington Park,Playground,"10844 Acama St (at Riverton), North Hollywood, CA 91602",34.145785,-118.366281
Kabosu,"Chinese Restaurant, Sushi Restaurant","10155 Riverside Dr (at Forman Ave), Toluca Lake, CA 91602",34.152417,-118.352537
Sushi Yuzu,Sushi Restaurant,"10118 Riverside Dr, Toluca Lake, CA 91602",34.152052,-118.351397
Hungry Crowd,"Korean Restaurant, New American Restaurant","10140 Riverside Dr, Toluca Lake, CA 91602",34.151892,-118.352102
The Coffee Bean and Tea Leaf,"Cafe, Coffee, and Tea House","10121 Riverside Dr (at Talofa Ave.), Toluca Lake, CA 91602",34.152488,-118.351476
Pizza Hut,"Pizzeria, Dining and Drinking","4408 Vineland Ave (at Moorpark St), North Hollywood, CA 91602",34.150721,-118.370058
Spin The Bottle Wine Studio,"Wine Bar, Restaurant, Winery","10139 Riverside Dr (btwn Forman & Talofa), Los Angeles, CA 91602",34.1525,-118.352114
Prosecco Trattoria,Italian Restaurant,"10144 Riverside Dr (btwn Forman & Talofa), Toluca Lake, CA 91602",34.151954,-118.352245
LAFD Fire Station 86,Fire Station,"4305 Vineland Ave (at Moorpark St.), North Hollywood, CA 91602",34.148467,-118.370721
Church of Jesus Christ of Latter Day Saints,Church,"11022 Riverside Dr (Vineland), North Hollywood, CA 91602",34.151986,-118.371569
7-Eleven,Convenience Store,"10610 Magnolia Blvd, North Hollywood, CA 91601",34.164689,-118.362049
Bravo Pizza and Chicken,Pizzeria,"10544 Magnolia Blvd, North Hollywood, CA 91601",34.164728,-118.360917
Euphuria Pet Salon,"Pet Grooming Service, Pet Supplies Store","10538 Magnolia Blvd, North Hollywood, CA 91601",34.164567,-118.360702
The Magnolia Grille,"Bakery, Diner, American Restaurant","10530 Magnolia Blvd, North Hollywood, CA 91601",34.164603,-118.360631
Mid Century La,Furniture and Home Store,"5333 Cahuenga Blvd, North Hollywood, CA 91601",34.168138,-118.361975
Iliad Book Shop,Bookstore,"5400 Cahuenga Blvd (at Chandler Blvd.), North Hollywood, CA 91601",34.168937,-118.361353
The Acting Corps October Showcase,Trade School,"5508 Cahuenga Blvd, North Hollywood, CA 91601",34.170324,-118.361309
Toluca Lake Elementary School,Elementary School,"4840 Cahuenga Blvd, North Hollywood, CA 91601",34.15931,-118.361236
Cahuenga General Store,"Coffee Shop, American Restaurant, Sandwich Spot","5510 Cahuenga Blvd (between Burbank & Chandler), North Hollywood, CA 91601",34.17036,-118.361239
Jackalope Pottery,Furniture and Home Store,"10726 Burbank Blvd, North Hollywood, CA 91601",34.1717,-118.364451
Kahuna Tiki,"Hawaiian Restaurant, Sushi Restaurant","11026 Magnolia Blvd, Los Angeles, CA 91601",34.164625,-118.371533
The Bullet,"Night Club, Gay Bar","10522 Burbank Blvd (at Cahuenga Blvd.), North Hollywood, CA 91601",34.171917,-118.360208
Eat,"Diner, American Restaurant, Sandwich Spot","11108 Magnolia Blvd, North Hollywood, CA 91601",34.164783,-118.372811
Tom's Famous Family Restaurant,"Burger Joint, American Restaurant, Fast Food Restaurant","5571 Cahuenga Blvd (at Burbank Blvd), North Hollywood, CA 91601",34.171961,-118.361837
The Other Door,"Night Club, Cocktail Bar, Lounge","10437 Burbank Blvd (East of Cahuenga), North Hollywood, CA 91601",34.172497,-118.359086
Urban Skillet,"Burger Joint, Halal Restaurant, New American Restaurant","5060 Lankershim Blvd, Los Angeles, CA 91601",34.162581,-118.37298
California Dental Group,Dentist,"10400 Magnolia Blvd, North Hollywood, CA 91601",34.164717,-118.357377
Mucho Mas,"Diner, Tex-Mex Restaurant, New American Restaurant","10405 Burbank Blvd (Clyboum Ave), Los Angeles, CA 91601",34.172428,-118.358165
Tequilas Cantina & Grill,Mexican Restaurant,"4310 W Magnolia Blvd (at Rose St.), Burbank, CA 91505",34.165464,-118.353427
7-Eleven,Convenience Store,"5570 Cahuenga Blvd (at Burbank Blvd.), North Hollywood, CA 91601",34.171851,-118.361127
Zombie Joe's Underground Theatre,"Music Venue, Theater","4850 Lankershim Blvd (Vineland), North Hollywood, CA 91601",34.15904,-118.370858
Redbox,Video Store,"5570 Cahuenga Blvd, North Hollywood, CA 91601",34.171851,-118.361127
Skinnys Lounge,"Cocktail Bar, Lounge, Restaurant","4923 Lankershim Blvd, North Hollywood, CA 91601",34.160346,-118.372157
Neal Adams Crusty Bunkers Comics and Toys,"Bookstore, Comic Book Store","4710 W Magnolia Blvd, Burbank, CA 91505",34.16468,-118.356527
The Juice Parlor,Vegan and Vegetarian Restaurant,"5658 Cahuenga Blvd (Burbank Ave), North Hollywood, CA 91601",34.173498,-118.361371
Icon Collective,Music School,"4620 W Magnolia Blvd, Burbank, CA 91505",34.164678,-118.355607
77 Asian Kitchen,"Cantonese Restaurant, Sushi Restaurant, Vietnamese Restaurant","5560 Vineland Ave (Burbank Blvd), North Hollywood, CA 91601",34.171781,-118.369833
The Good Nite,"Dive Bar, Karaoke Bar","10721 Burbank Blvd (at Denny Ave.), North Hollywood, CA 91601",34.172339,-118.364534
Taco Bell,"Fast Food Restaurant, Mexican Restaurant","4301 W Magnolia Blvd (btwn Valley & Rose St), Burbank, CA 91505",34.165923,-118.353273
Baskin-Robbins,Ice Cream Parlor,"4314 W Magnolia Blvd (at N. Rose St.), Burbank, CA 91505",34.165257,-118.353565
Moby's Coffee & Tea Company,"Coffee Shop, Tea Room, Restaurant","5668 Cahuenga Blvd, North Hollywood, CA 91601",34.173809,-118.361165
Emerald Knights Comics And Games,"Bookstore, Comic Book Store","4116 W Burbank Blvd (at N Pass Ave), Burbank, CA 91505",34.173025,-118.354636
Metropolitan Community Church In The Valley,Church,"5730 Cahuenga Blvd (btw Burbank Blvd & Oxnard St), North Hollywood, CA 91601",34.175025,-118.361189
Circus Liquor,Liquor Store,"5600 Vineland Ave (at Burbank Blvd), North Hollywood, CA 91601",34.172452,-118.369988
North Hollywood Sound,Arts and Entertainment,"4207 W Burbank Blvd, Burbank, CA 91505",34.17311,-118.356054
Oasis Mastering,Media Agency,"4109 W Burbank Blvd (at N. Evergreen St.), Burbank, CA 91505",34.173275,-118.355208
Burbank Music Academy,Music School,"4107 W Burbank Blvd (at N. Pass Ave), Burbank, CA 91505",34.173348,-118.355067
Dr. Adam del Torto,Chiropractor,"4021 W Burbank Blvd, Burbank, CA 91505",34.173539,-118.354434
Dr Willens,Dentist,"3923 W Burbank Blvd, Burbank, CA 91505",34.173875,-118.35352
East Valley Roller Hockey Rink,Skating Rink,"1430 Chandler Blvd (at Tujunga), North Hollywood, CA 91601",34.16634,-118.382326
North Hollywood Skatepark,Skate Park,"11430 Chandler Blvd (Magnolia), North Hollywood, CA 91601",34.167389,-118.382276
Yum-Yum Donuts,"Sandwich Spot, Bagel Shop, Bakery","11699 Magnolia Blvd (Colfax Ave), North Hollywood, CA 91601",34.165075,-118.387539
Taco Bell,"Fast Food Restaurant, Mexican Restaurant","11694 Magnolia Blvd (Colfax), North Hollywood, CA 91601",34.164751,-118.387598
Big Time Burgers,"Burger Joint, American Restaurant","11685 Magnolia Blvd (Colfax), North Hollywood, CA 91601",34.165152,-118.387258
North Hollywood Food Truck Collective,Food Truck,"5211 Tujunga Ave, Los Angeles, CA 91601",34.165562,-118.37948
Golden Chopsticks,Chinese Restaurant,"5206 Laurel Canyon Blvd (Magnolia), Valley Village, CA 91607",34.165138,-118.396247
Best Friends Animal Hospital,Veterinarian,"5425 Laurel Canyon Blvd, Valley Village, CA 91607",34.169331,-118.397108
Miya Sushi,Sushi Restaurant,"5215 Laurel Canyon Blvd, Valley Village, CA 91607",34.165456,-118.396819
Teya Thai Restaurant,Thai Restaurant,"5424 Laurel Canyon Blvd (Between Chandler and Albers), Valley Village, CA 91607",34.169366,-118.396118
Tashkent Produce,"Fruit and Vegetable Store, Grocery Store","5340 Laurel Canyon Blvd (at Magnolia Blvd), Valley Village, CA 91607",34.167876,-118.39623
Shakey's Pizza,Pizzeria,"5321 Laurel Canyon Blvd (at Chandler Blvd), North Hollywood, CA 91607",34.167378,-118.396682
Carter Sexton,Arts and Crafts Store,"5308 Laurel Canyon Blvd, North Hollywood, CA 91607",34.166962,-118.396283
Sego Nursery,Garden Center,"12126 Burbank Blvd, Los Angeles, CA 91607",34.171861,-118.397381
Starbucks,Coffee Shop,"12106 Burbank Blvd (Laurel Canyon/ Burbank), Valley Village, CA 91607",34.171606,-118.3968
Popeyes Louisiana Kitchen,"American Restaurant, Fast Food Restaurant","5138 Laurel Canyon Blvd (at Hartsook St), North Hollywood, CA 91607",34.164157,-118.396298
Camp Del Corazon,Campground,"11615 Hesby St, Los Angeles, CA 91601",34.162387,-118.386142
Papa John's Pizza,"Pizzeria, Fast Food Restaurant","5608 Laurel Canyon Blvd, North Hollywood, CA 91607",34.172535,-118.396323
Noho Pizza & Grill,"Pizzeria, Fast Food Restaurant","11300 Magnolia Blvd (at Bakman), North Hollywood, CA 91601",34.164541,-118.377761
Los Burritos,Mexican Restaurant,"5568 Lankershim Blvd (at Burbank Blvd), North Hollywood, CA 91601",34.171945,-118.378614
Don Zarape,"Latin American Restaurant, Tex-Mex Restaurant","12042 Burbank Blvd (Laurel Canyon), Valley Village, CA 91607",34.171948,-118.395745
El Taco Loco Y Pupuser,Mexican Restaurant,"5424 Laurel Canyon Blvd (at Chandler Blvd), Valley Village, CA 91607",34.169366,-118.396118
Redbox,Video Store,"5345 Laurel Canyon Blvd, North Hollywood, CA 91607",34.168085,-118.397013
Casita Taco De Carbon,Mexican Restaurant,"11300 Magnolia Blvd (Bakman Ave.), North Hollywood, CA 91601",34.164541,-118.377761
Colfax Ave Elementary School,Elementary School,"11724 Addison St, Valley Village, CA 91607",34.16105,-118.388592
Denny's,Restaurant,"11377 Burbank Blvd (at Lankershim), North Hollywood, CA 91601",34.172381,-118.378694
Dago's Boots,Shoe Repair Service,"5629 Lankershim Blvd (burbank blvd), North Hollywood, CA 91601",34.173017,-118.379839
Prestige Auto Sports,Used Car Dealership,"5705 Lankershim Blvd (Burbank & Lankershim), North Hollywood, CA 91601",34.174239,-118.380641
Flower Delivery North Hollywood,Flower Store,"5725 Lankershim Blvd, North Hollywood, CA 91601",34.174706,-118.380792
C And C Pet Food,Pet Supplies Store,"3901 W Magnolia Blvd (at N Kenwood St), Burbank, CA 91505",34.1674,-118.349288
Porto's Bakery & Cafe,"Bakery, Café, Cuban Restaurant","3614 W Magnolia Blvd (at Hollywood Way), Burbank, CA 91505",34.167697,-118.346604
Century Dragon,Chinese Restaurant,"3711 W Magnolia Blvd, Burbank, CA 91505",34.16786,-118.347739
Atomic Records,Music Store,"3812 W Magnolia Blvd, Burbank, CA 91505",34.16716,-118.348434
Magnolia Village,Plaza,"Burbank, CA 91505",34.171713,-118.349655
Fiesta Taco,"Latin American Restaurant, Burrito Restaurant","1110 N Hollywood Way (btwn Chandler & Magnolia), Burbank, CA 91505",34.16999,-118.34771
Whitnall Highway Park,Park,"Whitnall Hwy (btwn Clark & Verdugo), Burbank, CA 91505",34.163689,-118.345252
Prestige Wines & Spirits,Liquor Store,"10101 Camarillo St (at Clybourn Ave.), Toluca Lake, CA 91602",34.158475,-118.352301
Eastin Steve Acting Studio,Art School,"10107 Camarillo St (at Clybourn Ave.), Toluca Lake, CA 91602",34.158475,-118.352301
Glendale Fence Co,"Fence Contractor, General Contractor","821 N Hollywood Way, Burbank, CA 91505",34.165155,-118.345846
Sheridan Gardens Nursery,Garden Center,"817 N Hollywood Way (Clark Ave.), Burbank, CA 91505",34.164921,-118.345771
American Red Cross,Organization,"731 N Hollywood Way (at Clark), Burbank, CA 91505",34.163523,-118.345178
Warner Bros Stage 33,Arts and Entertainment,"411 N Hollywood Way (Warner Bros Ranch), Burbank, CA 91505",34.159572,-118.347013
Mirabelle,Wine Bar,"12518 Burbank Blvd (Whitsett Ave), Los Angeles, CA 91607",34.171888,-118.406007
Harvest Moon Restaurant & Marketplace,"Burger Joint, American Restaurant","12456 Magnolia Blvd (at Whittset Ave), Valley Village, CA 91607",34.164666,-118.404801
Foxfire Room,"Dive Bar, Karaoke Bar","12516 Magnolia Blvd, North Hollywood, CA 91607",34.164662,-118.405863
Joe Peeps NY Pizza,"Italian Restaurant, Pizzeria","12460 Magnolia Blvd, North Hollywood, CA 91607",34.164729,-118.404944
Final Touch Roofing,"General Contractor, Roofer","5657 Vantage Ave, Valley Village, CA 91607",34.173935,-118.397837
Fish In The Village,"Kosher Restaurant, Seafood Restaurant","12450 Burbank Blvd (Whitsett), North Hollywood, CA 91607",34.171767,-118.40466
Cambridge Farms,"Gourmet Store, Grocery Store","12431 Burbank Blvd (at Whitsett Ave), Valley Village, CA 91607",34.172493,-118.404179
Subway,"Deli, Fast Food Restaurant","12450 Burbank Blvd (Whitsett), Valley Village, CA 91607",34.171752,-118.405084
